timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1525164,979357631,5,1604884,1256795024,5,1473512,792017485,5,1642828,1402407216
60,5,1557240,969832955,5,1631944,1240924839,5,1506908,823569570,5,1651408,1381844174
120,5,1547208,928404017,5,1648312,1218634704,5,1475756,770730028,5,1692592,1475770084
180,5,1562256,901836996,5,1652140,1193121770,5,1578716,852548791,5,1724008,1428690232
240,5,1582584,957425660,5,1687912,1214969974,5,1512452,788398140,5,1700512,1470036527
300,5,1586544,909308249,5,1680784,1266140339,5,1506380,731492564,5,1725460,1475445516
360,5,1551564,843407703,5,1686724,1256519774,5,1532912,808708586,5,1719256,1437463419
420,5,1584168,933787997,5,1647124,1219503899,5,1537664,783251502,5,1746712,1459213781
480,5,1585620,960688192,5,1683292,1244259763,5,1522880,770670463,5,1719520,1420194079
540,5,1606212,1004154382,5,1646068,1220984858,5,1549148,768793662,5,1693120,1389000831
600,5,1575456,910512837,5,1659532,1266706836,5,1539776,810089415,5,1680448,1389349717
