timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1102756,149112204,10,1112156,131915313,10,1098548,132859444,10,1112728,130803569
60,10,1111336,305525941,10,1123112,328658032,10,1110824,315556513,10,1123420,288484799
120,10,1119256,534090922,9,1113080,499176479,10,1113464,474581995,10,1135828,403631552
180,9,1110544,649344691,9,1115588,547523372,10,1118216,702979496,11,1156420,649520474
240,9,1113976,620243061,9,1132352,728395570,9,1106732,727388435,12,1170148,944108089
300,9,1132588,795197317,10,1140932,959368286,9,1111088,796688802,11,1168168,1051231944
360,10,1148568,967562637,9,1129844,1126435938,10,1125872,957624969,10,1155364,1061378429
420,15,1198464,1338969084,5,1088264,1188926533,10,1133660,1072719218,10,1149952,968110029
480,14,1189092,1452937653,5,1089848,1195865999,10,1135508,1157857504,10,1166848,1061267656
540,12,1193448,1337180342,6,1095656,1338486585,10,1137620,1172461219,11,1186516,1442082741
600,12,1161768,1145194691,6,1112420,1519980484,10,1150820,1214388205,11,1174108,1574872830
