timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1090316,598381965,5,1077236,627670068,5,1088256,803346980,5,1075524,681671687
60,5,1091372,659927451,5,1077236,651789042,5,1087992,728263199,5,1077504,641202152
120,3,1066408,580158514,6,1087004,728679595,6,1093800,867442812,5,1069320,748323154
180,4,1070896,700827751,3,1058492,772559392,6,1096440,697124456,7,1091496,747258614
240,6,1094524,773912065,6,1089248,749537966,5,1092480,832934557,3,1059684,662644419
300,3,1067332,658638107,6,1088720,696189684,5,1095516,752183823,6,1087272,859515579
360,4,1080136,759485874,6,1096508,706747366,4,1073208,743809294,6,1087536,731462224
420,6,1100200,697087831,6,1094132,811144090,4,1082184,753917698,4,1073808,677984845
480,7,1120132,829525931,5,1076312,689011886,4,1067928,716676754,4,1077388,703813999
540,5,1092940,772396752,4,1061000,678853402,4,1084296,747442401,7,1101412,686132886
600,4,1082512,747052520,3,1061000,676231064,4,1082580,833356898,9,1124116,776637585
