timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1384476,406329116,3,1539856,655244635,2,1423428,504990859,3,1394244,407038838
60,2,1405596,442332545,3,1494580,626929856,2,1413792,499138487,3,1399656,435798649
120,2,1419588,450749142,3,1528108,616708422,2,1396764,503773649,3,1434768,439089477
180,2,1401240,400182264,3,1530880,621149213,2,1431480,543053653,3,1410480,405641201
240,2,1399656,421456355,3,1538404,637722113,2,1442436,517060719,3,1391208,396168652
300,2,1393320,385161739,3,1545532,673935560,2,1444416,485599435,3,1418664,400200914
360,2,1432656,419062104,3,1525072,665935934,2,1415904,491653472,3,1423680,410597528
420,2,1380780,409451262,3,1531672,624555131,2,1419468,479897443,3,1423812,477593567
480,2,1436484,444887100,3,1500256,586292434,2,1446396,557173809,3,1436616,404689538
540,2,1377480,383592574,3,1537744,669082408,2,1442436,477411313,3,1412592,428312568
600,2,1407576,410455773,3,1527712,633700111,2,1423824,492984140,3,1409160,427858912
