timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1402228,384311951,3,1584720,555951691,2,1363032,244429343,3,1591316,830746852
60,2,1432588,333064752,3,1568220,557666065,2,1366464,240180488,3,1570856,852137607
120,2,1444204,388136825,3,1569408,529364122,2,1349304,227760038,3,1600292,842881537
180,2,1380448,343366477,3,1562940,555049295,2,1346268,201273538,3,1608212,818821003
240,2,1415692,323736383,3,1548420,550169041,2,1368312,234655799,3,1622204,833343256
300,2,1403812,340729241,3,1577196,555607273,2,1331088,219001095,3,1558184,841024694
360,2,1412260,345665760,3,1588416,535243324,2,1343100,205035611,3,1558320,887374972
420,2,1410940,330154239,3,1556736,535449480,2,1342836,234331595,3,1568484,869641971
480,2,1407112,348534478,3,1534824,542948552,2,1369368,203503163,3,1580232,844033778
540,2,1423876,366548384,3,1577724,558001363,2,1363428,256419191,3,1536276,785663470
600,2,1390348,347509098,3,1568616,527928742,2,1345344,232293338,3,1551324,838111710
