timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1236596,80983939,5,1255572,80758391,5,1254208,68414554,5,1218080,67012159
60,5,1259432,67996997,5,1290156,84405319,5,1280476,57194536,5,1268240,92919568
120,5,1311968,98095108,5,1323552,124114765,5,1324168,76341429,5,1325132,120288016
180,5,1388264,137140773,5,1359720,122238316,5,1360204,93882651,5,1350212,119865079
240,5,1386284,130754918,5,1406184,167068277,5,1388320,124810125,5,1371200,138094360
300,5,1417436,147641097,5,1427172,173208794,5,1387264,97554560,5,1403936,179801793
360,5,1426676,158305759,5,1451592,194323610,5,1404688,130866391,5,1432844,230170441
420,5,1415720,146482795,5,1471392,205360546,5,1438348,145090577,5,1448684,253998937
480,5,1427336,185496561,5,1479444,222497134,5,1457752,147780835,5,1459244,275695079
540,5,1450172,195945376,5,1471628,217462897,5,1463956,187312103,5,1508192,324942364
600,5,1435256,214929348,5,1493168,290021337,5,1493964,199446308,5,1483244,302715157
