timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1384080,426184497,3,1498888,684340764,2,1423164,471027661,3,1380716,424724888
60,2,1398864,398975116,3,1519612,656112548,2,1392672,510420336,3,1367648,430097162
120,3,1429752,474628213,3,1389592,694108861,2,1323768,610959058,2,1429424,485262009
180,2,1369164,454030367,3,1357252,567478395,2,1449432,587341598,3,1412528,621237669
240,3,1299600,510279946,2,1449916,409435854,3,1378576,603605820,2,1422628,794436786
300,2,1348308,509417756,3,1380748,508630387,3,1406136,614112568,2,1438732,582114676
360,3,1296168,477578971,3,1380880,536140281,2,1393728,447446108,2,1496568,772684888
420,2,1335636,397064604,3,1419688,483085777,3,1459728,594437431,2,1396116,724628605
480,2,1312932,527476876,2,1429060,453899432,3,1403892,632732328,3,1451556,610127114
540,3,1383948,564625407,3,1359628,445599416,2,1367064,613987800,2,1394132,600267768
600,3,1375104,446214116,3,1467652,546503945,2,1385544,423594340,2,1404032,806027809
