timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1540200,501171254,5,1540140,548154210,5,1508760,385573407,5,1592088,649912633
60,5,1504824,402542603,5,1544688,507137151,5,1537604,407654849,5,1599688,684873429
120,8,1641120,643875501,5,1558416,550781267,5,1494836,369672837,2,1372648,636050072
180,7,1590564,447908271,5,1548864,578500431,6,1549660,447120520,2,1374628,592249496
240,7,1625280,504733900,5,1541076,523529898,6,1549264,424663684,2,1384264,560796473
300,7,1583964,453029453,5,1558632,542308084,6,1567744,390403917,2,1397068,638534432
360,7,1605744,444587341,5,1536720,488210778,6,1567264,385089522,2,1387696,636829117
420,7,1602048,498358696,5,1539228,507461470,6,1587196,401732402,2,1352980,569300577
480,7,1607460,454951366,5,1523256,524376868,6,1556304,394162893,2,1403800,599151355
540,7,1568520,401869208,5,1556004,549799026,6,1574388,395416579,2,1384000,618514384
600,7,1601916,442931775,5,1548480,546393971,6,1554616,424261921,2,1400368,562332396
