timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1489776,481048810,5,1501536,507108873,5,1538744,592477543,5,1447712,520030001
60,5,1490568,457260183,5,1505516,514286282,5,1548264,558072818,5,1445452,533669969
120,4,1416956,641277283,5,1476988,657814694,3,1439760,715647490,8,1558716,809628551
180,5,1413184,665003389,6,1491980,602596358,5,1511192,811644635,4,1467900,676880678
240,5,1477732,599400134,4,1517324,692828608,6,1451124,727854834,5,1478476,709956012
300,5,1451752,712944095,5,1513912,709647614,5,1445240,700760887,5,1510420,608974728
360,5,1459128,648912456,5,1456768,689094864,6,1543412,793249364,4,1455448,686423820
420,5,1508204,667140631,5,1444816,629026822,5,1486540,750157792,5,1444408,666192377
480,4,1481144,605225102,7,1495668,625689461,4,1404964,564025269,5,1413172,645145879
540,4,1424932,460593634,7,1467116,611779990,5,1416072,550416095,4,1540004,666238428
600,6,1449424,592860842,5,1452992,680417326,4,1555728,738073152,5,1487644,680562922
