10_40_constant_normal_memory,kse-RefineLB,89.51,1,28770,18127
10_40_constant_normal_cpu,kube-scheduler,229.98,0,28777,18147
10_40_constant_normal_cpu,kse-GreedyLB,172.62,51,28775,18151
10_40_constant_normal_cpu,kse-RefineLB,219.05,1,28773,18123
10_40_ramp_exponential_memory,kube-scheduler,115.34,0,2487,0
10_40_ramp_exponential_memory,kse-GreedyLB,62.51,59,2504,30
10_40_ramp_exponential_memory,kse-RefineLB,93.95,2,2435,2
10_40_ramp_exponential_cpu,kube-scheduler,176.35,0,2490,0
10_40_ramp_exponential_cpu,kse-GreedyLB,122.84,66,2563,95
10_40_ramp_exponential_cpu,kse-RefineLB,126.23,2,2487,0
10_40_ramp_normal_memory,kube-scheduler,96.19,0,2489,0
10_40_ramp_normal_memory,kse-GreedyLB,87.17,69,2583,119
10_40_ramp_normal_memory,kse-RefineLB,84.92,0,2398,0
10_40_ramp_normal_cpu,kube-scheduler,82.73,0,2494,0
10_40_ramp_normal_cpu,kse-GreedyLB,105.35,76,2607,149
10_40_ramp_normal_cpu,kse-RefineLB,61.82,4,2490,0
20_20_constant_exponential_memory,kube-scheduler,63.84,0,14401,3922
20_20_constant_exponential_memory,kse-GreedyLB,100.98,130,14401,3739
20_20_constant_exponential_memory,kse-RefineLB,96.72,0,14401,3650
20_20_constant_exponential_cpu,kube-scheduler,282.82,0,14401,3657
20_20_constant_exponential_cpu,kse-GreedyLB,154.03,119,14400,3726
20_20_constant_exponential_cpu,kse-RefineLB,147.35,7,14401,3659
20_20_constant_normal_memory,kube-scheduler,116.01,0,14400,3656
20_20_constant_normal_memory,kse-GreedyLB,111.94,153,14400,3874
20_20_constant_normal_memory,kse-RefineLB,53.1,0,14400,3654
20_20_constant_normal_cpu,kube-scheduler,115.26,0,14401,3642
20_20_constant_normal_cpu,kse-GreedyLB,138.14,145,14354,4250
20_20_constant_normal_cpu,kse-RefineLB,119.89,3,14401,3657
20_20_ramp_exponential_memory,kube-scheduler,45.72,0,1185,0
20_20_ramp_exponential_memory,kse-GreedyLB,61.2,147,1217,65
20_20_ramp_exponential_memory,kse-RefineLB,40.94,0,1188,0
20_20_ramp_exponential_cpu,kube-scheduler,44.44,0,1190,0
20_20_ramp_exponential_cpu,kse-GreedyLB,106.32,150,1197,36
20_20_ramp_exponential_cpu,kse-RefineLB,86.2,35,1191,5
20_20_ramp_normal_memory,kube-scheduler,41.28,0,1192,0
20_20_ramp_normal_memory,kse-GreedyLB,83.08,144,1215,70
20_20_ramp_normal_memory,kse-RefineLB,44.69,0,1189,0
20_20_ramp_normal_cpu,kube-scheduler,32.7,0,1193,0
20_20_ramp_normal_cpu,kse-GreedyLB,123.44,150,1215,47
20_20_ramp_normal_cpu,kse-RefineLB,62.77,20,1188,2
20_40_constant_exponential_memory,kube-scheduler,95.52,0,28782,18201
20_40_constant_exponential_memory,kse-GreedyLB,60.55,145,28776,18966
20_40_constant_exponential_memory,kse-RefineLB,77.33,0,28787,18265
20_40_constant_exponential_cpu,kube-scheduler,283.08,0,28686,18593
20_40_constant_exponential_cpu,kse-GreedyLB,182.54,130,28781,18497
20_40_constant_exponential_cpu,kse-RefineLB,212.34,4,28792,18207
20_40_constant_normal_memory,kube-scheduler,54.45,0,28798,18211
20_40_constant_normal_memory,kse-GreedyLB,111.56,87,28795,18222
20_40_constant_normal_memory,kse-RefineLB,66.6,0,28651,18557
20_40_constant_normal_cpu,kube-scheduler,117.28,0,28798,18206
20_40_constant_normal_cpu,kse-GreedyLB,162.03,145,28738,18460
20_40_constant_normal_cpu,kse-RefineLB,166.89,17,28790,18552
20_40_ramp_exponential_memory,kube-scheduler,41.35,0,2336,0
20_40_ramp_exponential_memory,kse-GreedyLB,103.25,82,2333,27
20_40_ramp_exponential_memory,kse-RefineLB,55.15,0,2328,0
20_40_ramp_exponential_cpu,kube-scheduler,65.54,0,2358,0
20_40_ramp_exponential_cpu,kse-GreedyLB,133.26,148,2412,131
20_40_ramp_exponential_cpu,kse-RefineLB,108.38,27,2336,19
20_40_ramp_normal_memory,kube-scheduler,43.77,0,2356,0
20_40_ramp_normal_memory,kse-GreedyLB,86.26,164,2438,153
20_40_ramp_normal_memory,kse-RefineLB,37.04,0,2329,0
20_40_ramp_normal_cpu,kube-scheduler,43.3,0,2327,0
20_40_ramp_normal_cpu,kse-GreedyLB,113.69,157,2380,83
20_40_ramp_normal_cpu,kse-RefineLB,126.68,27,2342,13
