timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1650828,1060012128,10,1626456,1181252671,10,1561040,908820049,10,1722608,1279776001
60,10,1742700,1025231992,10,1752780,1176775883,10,1697660,968587096,10,1758380,1224232718
120,3,1554204,1048774795,3,1658664,1209463175,1,1709672,991474849,2,1555628,1253428123
180,8,1572684,1204012331,8,1574184,1133089927,10,1611464,1253792842,8,1552460,1330900237
240,4,1688184,1243377853,2,1496700,1047523019,2,1756532,1064399914,3,1451084,1133312938
300,8,1579548,1310788722,7,1477428,1074832227,10,1630156,1105579275,9,1732824,1395044799
360,3,1423128,848455189,4,1545276,1214617461,3,1800568,1094950011,3,1461772,1447884276
420,8,1558692,1082599899,8,1654460,1381590272,8,1605572,1194260724,9,1652512,1178530346
480,3,1471044,1082435688,7,1507676,1268273597,5,1598444,1002646483,3,1806028,1252239270
540,7,1582056,1108691415,5,1476920,1200974470,6,1672892,1171947164,9,1738312,1355579531
600,5,1437780,1116046327,6,1586612,1062868488,5,1649000,1080715836,8,1882968,1365663157
