timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1471708,488631721,5,1491920,531372862,5,1540640,569735122,5,1482552,503863177
60,5,1493600,445975217,5,1491788,510469912,5,1543628,618075442,5,1506840,508293173
120,6,1549280,543395060,5,1523708,552801379,4,1442988,571552119,5,1486116,484507374
180,6,1582544,539663496,5,1525692,561302127,3,1352568,485910151,6,1530388,559685134
240,6,1581884,588519278,5,1460484,501351909,3,1390056,474697123,6,1513680,510614351
300,4,1453052,553242454,7,1580856,630061669,3,1364052,439474570,6,1568460,549148553
360,4,1486052,586922954,6,1521184,583585646,4,1457772,510338673,6,1519356,444401466
420,3,1376756,522155376,5,1462444,565037017,5,1522056,518064176,7,1624296,566186072
480,3,1405400,507451837,5,1401460,436441406,5,1555592,520784572,7,1654148,601075682
540,4,1467968,503034520,6,1567912,559437171,5,1519688,510513042,5,1498824,609055897
600,6,1514044,576854189,6,1541512,529753794,5,1537640,524690388,3,1415400,546449327
