timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1200324,45510210,5,1199364,47233193,5,1221920,59396538,5,1190644,38151092
60,5,1206000,36550489,5,1262856,80498140,5,1240928,42894350,5,1256248,77736359
120,7,1294044,143358692,2,1188012,91783874,6,1332404,109796284,4,1244500,85578404
180,6,1331012,176617991,3,1238436,76696129,6,1396688,88145951,5,1275520,106204465
240,1,1222508,119488588,4,1318296,119182271,7,1459656,219281976,5,1318816,103534694
300,3,1197416,125954746,5,1377080,210191721,4,1423928,178149962,5,1351684,107375010
360,4,1326116,198662939,6,1352396,196078483,1,1207184,137505701,7,1417088,156528342
420,5,1351328,137494560,5,1328768,118100652,2,1165472,103150773,8,1516428,254577263
480,6,1370444,165887130,5,1386452,177859009,3,1250348,138109415,3,1303484,271639286
540,8,1420904,153062310,7,1476884,214598263,3,1304732,171495342,1,1181912,162280203
600,9,1492980,182003369,6,1388564,190939952,3,1339184,171237065,2,1218608,154242704
