timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1280520,70580305,5,1296044,94791812,5,1272440,85549442,5,1279084,72444918
60,5,1341240,79600602,5,1340660,77762650,5,1310192,93433085,5,1316176,86413599
120,5,1359720,78346325,5,1365476,139211568,5,1342400,112090090,5,1313140,82770635
180,5,1379652,107536941,5,1386200,121877632,5,1376852,147089056,5,1341520,109339517
240,5,1393248,143997195,5,1397948,129378890,5,1393352,156515825,5,1378744,140046512
300,5,1408428,138247764,5,1427648,189489707,5,1424636,177296855,5,1390228,147787470
360,5,1438524,171741994,5,1423820,182241176,5,1448132,192602233,5,1409500,179567269
420,5,1450536,211667167,5,1450880,210424626,5,1433744,223331910,5,1413460,175118365
480,5,1470996,205494004,5,1472528,268562183,5,1432952,238196730,5,1419796,198357655
540,5,1461492,216386668,5,1469228,260013392,5,1457240,272976566,5,1442368,228870480
600,5,1468356,224367468,5,1466456,262550685,5,1442588,299347191,5,1458076,277243034
