timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1389468,349329074,3,1439372,509939904,2,1285336,205271114,3,1579844,904065986
60,2,1413756,359341551,3,1455476,586088767,2,1299724,207883646,3,1559120,819193702
120,2,1355544,306995526,3,1457192,524288975,2,1300120,229542249,3,1597056,854898626
180,2,1388148,355119620,3,1490324,570567782,2,1282036,182696644,3,1564848,887457977
240,2,1393692,334022231,3,1466564,567867955,2,1313320,216684443,3,1543068,846522818
300,2,1358976,337868998,3,1501148,593852802,2,1287976,221941194,3,1568544,816785430
360,2,1412040,356600220,3,1480952,561859943,2,1286260,199596647,3,1526088,832946664
420,2,1374420,379352103,3,1509464,561636776,2,1303420,232349086,3,1537572,798262398
480,2,1376136,335643466,3,1510784,565214626,2,1290880,230232443,3,1528728,851460762
540,2,1378380,336566736,3,1498640,581533176,2,1306060,218107137,3,1525956,836037028
600,2,1394880,361339251,3,1491512,549909140,2,1295368,217975639,3,1538628,870737662
