timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1313372,396228014,3,1450400,730515707,2,1343504,476910034,3,1360108,444342047
60,2,1323800,412766202,3,1435088,653625966,2,1393004,543607364,3,1348360,429217817
120,2,1327628,400234321,3,1454756,676065358,2,1368452,551381467,3,1354432,398079763
180,2,1296608,388676567,3,1460168,632212852,2,1356308,508379472,3,1374232,438191235
240,2,1314296,414786817,3,1427432,609864280,2,1345352,525506978,3,1390468,490828594
300,2,1338188,399468419,3,1420172,636635905,2,1374920,520776794,3,1360768,445741133
360,2,1345844,404972568,3,1454492,633759475,2,1415312,535973146,3,1372780,457568992
420,2,1328288,387984420,3,1454888,676013800,2,1416764,590702658,3,1352848,363310969
480,2,1296212,363481985,3,1453120,727370799,2,1353800,473111710,3,1409608,427493591
540,2,1326044,455818287,3,1448896,648499887,2,1362380,510480998,3,1357600,400971818
600,2,1367756,420623837,3,1450084,706006162,2,1334000,483088753,3,1359844,410414058
