timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1496404,470789084,5,1519592,552655227,5,1450532,345540575,5,1566068,704491065
60,5,1507592,466973752,5,1580952,578596779,5,1465864,406742053,5,1542440,628359437
120,5,1454864,710893822,6,1439756,753262117,5,1439892,592341933,4,1497848,749035870
180,4,1471372,697545513,5,1429656,597272861,5,1508176,623147873,6,1493828,563284716
240,5,1441540,782999222,5,1437576,694170744,5,1510852,605040509,5,1404748,583150237
300,4,1461208,658859078,5,1389112,716858717,6,1524416,679851488,5,1513432,539027027
360,4,1471968,749559079,6,1462776,671256828,5,1491216,641153604,5,1390652,604350954
420,4,1341288,653214413,5,1388988,687401126,5,1477500,716761913,6,1476152,700842713
480,4,1445832,604323187,5,1484028,633322539,6,1484144,761972334,5,1474180,588280063
540,4,1371000,653769021,5,1431860,681190161,6,1492172,602810107,5,1525528,590166328
600,4,1369152,633530733,5,1479800,633423629,6,1500572,548802347,5,1519720,608742195
