timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1131288,199070311,10,1093708,165394214,10,1148532,154880390,10,1115740,214560260
60,10,1159668,568974150,10,1124464,692929700,10,1174932,611580684,10,1135012,371831494
120,6,1111884,737953512,9,1114928,914481298,21,1293732,986171745,4,1074820,596447308
180,9,1151088,843083758,14,1168388,828228326,8,1162040,810242553,9,1130128,827995858
240,11,1169964,799418526,9,1117048,836251769,11,1194116,883544251,9,1132504,812855152
300,9,1149636,828798930,9,1117552,821689938,12,1205864,868965959,10,1148156,830276647
360,9,1151220,693912129,13,1160980,910306726,9,1174468,753685046,9,1138388,915172418
420,11,1172700,806002742,10,1129960,854226702,9,1171064,774428102,10,1151984,923147416
480,10,1162272,732793846,12,1160452,861423679,9,1174132,853810126,9,1138388,856182702
540,9,1152900,781474905,8,1114384,749886610,8,1167100,824988494,15,1205184,886460484
600,8,1146564,852350782,12,1150816,785007022,11,1191388,808158277,9,1140384,887064588
