timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1063600,139397774,5,1084408,152813452,5,1007680,134563674,5,1007108,149593505
60,5,1065712,38141464,5,1085068,48542574,5,1010056,51662168,5,1008428,43986838
120,5,1069276,74960305,5,1089820,154953481,5,1015336,159676191,5,1012652,163700359
180,5,1072180,124194703,5,1092196,230872501,5,1019692,299863956,5,1015688,296836663
240,5,1074028,190426996,5,1095232,352275300,5,1021804,381612759,5,1017800,413389707
300,5,1077460,263108067,5,1097476,438387435,5,1023520,487818795,5,1020836,534909485
360,5,1077856,251963778,5,1099060,586865142,5,1026028,664968626,5,1022156,647360483
420,5,1079968,273032662,5,1101304,649670057,5,1028272,729465506,5,1025192,794605092
480,5,1081420,333556962,5,1102888,724030592,5,1028272,871333077,5,1028756,912071930
540,5,1081288,360479600,5,1103416,771001252,5,1031044,950490685,5,1029416,1015108886
600,5,1082344,402661775,5,1105264,917326263,5,1033288,1056978700,5,1031528,1068267306
