timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1108832,210269882,10,1074616,215036442,10,1125384,197712213,10,1093836,200433448
60,10,1409396,491543655,10,1325284,449616571,10,1360476,369327294,10,1312428,303124705
120,10,1394196,858790442,10,1382044,796260852,10,1304244,828215247,10,1350972,671061371
180,10,1312908,767269554,10,1241796,807532151,10,1364832,843620037,10,1333020,821850447
240,10,1310272,720076956,10,1308520,786950890,10,1385952,959268533,10,1324308,818780616
300,9,1339048,763101455,11,1321464,741512300,10,1437696,844155168,10,1372092,847804711
360,9,1328092,785000457,11,1391028,776589094,9,1399676,671741751,11,1388216,864331529
420,10,1353040,900843037,10,1338228,828652677,10,1346612,670614090,10,1360892,784867714
480,10,1293772,699159752,10,1328872,910102771,10,1408652,814556008,10,1363236,867228045
540,9,1305980,754296005,10,1280428,791359195,10,1419260,877386083,11,1288920,797491552
600,10,1394024,779182800,10,1332964,719316459,10,1429356,955279495,10,1357164,712926111
