timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1319748,79533476,3,1301472,70451013,2,1302028,65309025,3,1233456,44246165
60,2,1323048,78038870,3,1325496,87088528,2,1326184,87751643,3,1246920,50148151
120,2,1338492,94398908,3,1339224,109031991,2,1324600,85452662,3,1280580,91102166
180,2,1360668,80669654,3,1368528,159696619,2,1354960,132242688,3,1274508,102077343
240,2,1380336,122077977,3,1370508,149783112,2,1355488,140486981,3,1302888,137757592
300,2,1378752,127600140,3,1394400,204152524,2,1376608,153652457,3,1311468,148705100
360,2,1405152,168310490,3,1416708,222504386,2,1380832,176710187,3,1336680,160327767
420,2,1397232,166256701,3,1425156,232705424,2,1378588,204597358,3,1346184,189005320
480,2,1432212,207771751,3,1423968,253885036,2,1386772,239378789,3,1339320,171535804
540,2,1423104,179746814,3,1434264,303986068,2,1396012,257737899,3,1360572,213744341
600,2,1412016,194507678,3,1473336,362440787,2,1433764,257542933,3,1363740,218839961
