timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1295064,47022417,3,1293024,69523191,2,1253980,44394348,3,1235304,68987728
60,2,1307472,51597435,3,1325892,81433669,2,1298332,73308552,3,1249824,58961939
120,1,1270380,113617039,5,1332096,282079537,2,1309552,79251936,2,1252596,163936364
180,2,1338888,199597847,3,1348992,192104116,2,1268764,185077368,3,1195968,225957196
240,2,1359480,200487022,3,1390440,265001284,3,1288960,197100623,2,1230948,134032177
300,1,1292028,201720266,3,1282860,341957672,2,1323148,224006700,4,1311996,286241073
360,2,1352352,268910353,3,1367604,206642646,2,1344928,283995017,3,1295496,289494445
420,2,1355784,219447520,2,1314540,222185774,3,1353112,317393131,3,1313316,388654722
480,2,1366608,308528161,3,1368660,297865609,2,1328164,258338724,3,1341960,380330739
540,2,1382052,268653846,3,1323384,371741954,3,1446040,294789668,2,1330872,387981137
600,2,1380468,291986365,2,1427928,350720672,3,1395220,416143150,3,1306188,359177223
