timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1268152,88366223,5,1243388,73896643,5,1254264,64883388,5,1301812,75365449
60,5,1314616,74402638,5,1286420,94460084,5,1316304,92056787,5,1312108,75037317
120,6,1371904,132382764,5,1317968,297796965,5,1293072,272078994,4,1339960,303320804
180,5,1329208,348317987,5,1336732,280359003,5,1342096,303814403,5,1342692,289875836
240,5,1331712,356893360,5,1328812,304129449,5,1333460,324964461,5,1352908,356402445
300,5,1347420,300870835,5,1396528,297361117,5,1359604,280240798,5,1377004,335036025
360,6,1303372,322649554,4,1406692,366982869,6,1389532,284941930,4,1434820,354197012
420,5,1318896,377155943,5,1419968,498655115,4,1414904,429389662,6,1348200,427105260
480,5,1408920,370720296,5,1408644,412054985,5,1360572,495888703,5,1371432,437243500
540,6,1343572,512700112,4,1381056,378615750,5,1404280,371729911,5,1366812,469526722
600,5,1364560,397387754,5,1370288,377724283,5,1356384,431345831,5,1425960,467049829
