timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1284668,418704170,3,1421464,652910544,2,1345820,497564742,3,1397060,470509274
60,2,1314632,414916083,3,1425952,659549358,2,1332092,473701584,3,1383992,464745693
120,4,1304732,470094618,2,1298572,727123019,2,1280876,592533908,2,1370660,504832555
180,3,1319612,586209446,3,1259896,541247904,2,1279688,543527520,2,1480484,615759842
240,3,1352612,532333801,2,1254088,527740697,3,1366544,419483666,2,1386904,810968766
300,4,1381256,578213047,2,1332628,538106295,2,1311476,589357550,2,1400500,523025028
360,3,1328920,546632702,2,1286956,598843130,2,1363352,489054874,3,1412776,522876391
420,3,1255396,542296861,2,1198384,623767984,3,1287848,554547544,2,1461220,565924146
480,3,1254472,490650174,3,1374868,484807459,2,1353848,679035435,2,1425052,573911251
540,4,1421452,534109353,2,1286428,570372197,2,1244816,641144973,2,1429672,570383039
600,4,1372216,452884761,2,1294744,534505244,2,1378664,558986074,2,1436668,560107753
