10_20_constant_exponential_memory,kube-scheduler,256.52,0,14401,3863
10_20_constant_exponential_memory,kse-GreedyLB,198.3,33,14401,3861
10_20_constant_exponential_memory,kse-RefineLB,107.02,4,14399,3839
10_20_constant_exponential_cpu,kube-scheduler,629.99,0,14397,3862
10_20_constant_exponential_cpu,kse-GreedyLB,406.84,53,14400,3867
10_20_constant_exponential_cpu,kse-RefineLB,549.89,2,14401,3871
10_20_constant_normal_memory,kube-scheduler,134.67,0,14401,3829
10_20_constant_normal_memory,kse-GreedyLB,121.77,51,14401,4051
10_20_constant_normal_memory,kse-RefineLB,72.78,1,14401,3822
10_20_constant_normal_cpu,kube-scheduler,270.16,0,14400,3842
10_20_constant_normal_cpu,kse-GreedyLB,169.81,46,14401,3935
10_20_constant_normal_cpu,kse-RefineLB,256.07,1,13769,3949
10_20_ramp_exponential_memory,kube-scheduler,102.62,0,1183,0
10_20_ramp_exponential_memory,kse-GreedyLB,58.26,71,1207,39
10_20_ramp_exponential_memory,kse-RefineLB,96.0,3,1187,3
10_20_ramp_exponential_cpu,kube-scheduler,81.5,0,1186,0
10_20_ramp_exponential_cpu,kse-GreedyLB,64.42,70,1202,41
10_20_ramp_exponential_cpu,kse-RefineLB,75.02,11,1187,2
10_20_ramp_normal_memory,kube-scheduler,129.87,0,1186,0
10_20_ramp_normal_memory,kse-GreedyLB,115.74,63,1170,60
10_20_ramp_normal_memory,kse-RefineLB,103.96,2,1188,0
10_20_ramp_normal_cpu,kube-scheduler,38.93,0,1190,0
10_20_ramp_normal_cpu,kse-GreedyLB,48.25,77,1215,37
10_20_ramp_normal_cpu,kse-RefineLB,38.79,9,1191,5
10_40_constant_exponential_memory,kube-scheduler,222.36,0,28767,18424
10_40_constant_exponential_memory,kse-GreedyLB,103.43,34,28766,18412
10_40_constant_exponential_memory,kse-RefineLB,150.42,4,28764,18395
10_40_constant_exponential_cpu,kube-scheduler,611.06,0,28765,18423
10_40_constant_exponential_cpu,kse-GreedyLB,363.87,32,28765,18505
10_40_constant_exponential_cpu,kse-RefineLB,532.64,2,28765,18813
10_40_constant_normal_memory,kube-scheduler,145.87,0,28777,18834
10_40_constant_normal_memory,kse-GreedyLB,80.33,38,28771,18817
10_40_constant_normal_memory,kse-RefineLB,86.82,1,28767,18807
10_40_constant_normal_cpu,kube-scheduler,247.36,0,28778,18828
10_40_constant_normal_cpu,kse-GreedyLB,114.8,37,28769,18828
10_40_constant_normal_cpu,kse-RefineLB,249.19,1,28777,18849
10_40_ramp_exponential_memory,kube-scheduler,85.23,0,2381,0
10_40_ramp_exponential_memory,kse-GreedyLB,57.15,65,2422,53
10_40_ramp_exponential_memory,kse-RefineLB,87.03,1,2383,0
10_40_ramp_exponential_cpu,kube-scheduler,150.68,0,2382,0
10_40_ramp_exponential_cpu,kse-GreedyLB,110.66,69,2409,40
10_40_ramp_exponential_cpu,kse-RefineLB,126.66,3,2379,0
10_40_ramp_normal_memory,kube-scheduler,70.45,0,2385,0
10_40_ramp_normal_memory,kse-GreedyLB,60.12,63,2439,67
10_40_ramp_normal_memory,kse-RefineLB,73.39,0,2386,0
10_40_ramp_normal_cpu,kube-scheduler,71.29,0,2390,0
10_40_ramp_normal_cpu,kse-GreedyLB,68.53,74,2448,79
10_40_ramp_normal_cpu,kse-RefineLB,58.98,11,2386,0
20_20_constant_exponential_memory,kube-scheduler,87.55,0,14401,4195
20_20_constant_exponential_memory,kse-GreedyLB,70.72,140,14401,4273
20_20_constant_exponential_memory,kse-RefineLB,90.04,1,14401,4195
20_20_constant_exponential_cpu,kube-scheduler,324.4,0,14400,4193
20_20_constant_exponential_cpu,kse-GreedyLB,197.0,133,14401,4289
20_20_constant_exponential_cpu,kse-RefineLB,155.18,11,14401,4194
20_20_constant_normal_memory,kube-scheduler,88.85,0,14401,4184
20_20_constant_normal_memory,kse-GreedyLB,78.79,138,14401,4320
20_20_constant_normal_memory,kse-RefineLB,48.6,0,14332,4262
20_20_constant_normal_cpu,kube-scheduler,109.04,0,14401,4184
20_20_constant_normal_cpu,kse-GreedyLB,170.01,82,14401,4487
20_20_constant_normal_cpu,kse-RefineLB,124.32,9,14296,4253
20_20_ramp_exponential_memory,kube-scheduler,41.31,0,1139,0
20_20_ramp_exponential_memory,kse-GreedyLB,55.83,150,1143,41
20_20_ramp_exponential_memory,kse-RefineLB,56.36,0,1141,0
20_20_ramp_exponential_cpu,kube-scheduler,50.28,0,1142,0
20_20_ramp_exponential_cpu,kse-GreedyLB,109.71,152,1183,68
20_20_ramp_exponential_cpu,kse-RefineLB,74.36,30,1144,7
20_20_ramp_normal_memory,kube-scheduler,65.03,0,1142,0
20_20_ramp_normal_memory,kse-GreedyLB,91.49,148,1156,29
20_20_ramp_normal_memory,kse-RefineLB,54.25,0,1142,0
20_20_ramp_normal_cpu,kube-scheduler,32.04,0,1139,0
20_20_ramp_normal_cpu,kse-GreedyLB,95.61,145,1162,53
20_20_ramp_normal_cpu,kse-RefineLB,70.88,28,1137,3
20_40_constant_exponential_memory,kube-scheduler,66.61,0,28779,18888
20_40_constant_exponential_memory,kse-GreedyLB,84.04,122,28779,18908
20_40_constant_exponential_memory,kse-RefineLB,76.54,0,28774,18887
20_40_constant_exponential_cpu,kube-scheduler,316.18,0,28783,18883
20_40_constant_exponential_cpu,kse-GreedyLB,171.54,128,28779,18886
20_40_constant_exponential_cpu,kse-RefineLB,147.56,10,28777,18911
20_40_constant_normal_memory,kube-scheduler,81.68,0,28793,18906
20_40_constant_normal_memory,kse-GreedyLB,57.21,143,28796,19101
20_40_constant_normal_memory,kse-RefineLB,65.43,0,28789,22024
20_40_constant_normal_cpu,kube-scheduler,86.87,0,28793,22203
20_40_constant_normal_cpu,kse-GreedyLB,97.9,141,28793,22285
20_40_constant_normal_cpu,kse-RefineLB,90.5,9,28794,19305
20_40_ramp_exponential_memory,kube-scheduler,43.8,0,1591,0
20_40_ramp_exponential_memory,kse-GreedyLB,52.18,138,1608,58
20_40_ramp_exponential_memory,kse-RefineLB,68.46,0,1594,0
20_40_ramp_exponential_cpu,kube-scheduler,69.27,0,1826,0
20_40_ramp_exponential_cpu,kse-GreedyLB,123.65,159,2421,84
20_40_ramp_exponential_cpu,kse-RefineLB,80.34,22,2371,7
20_40_ramp_normal_memory,kube-scheduler,66.14,0,2373,0
20_40_ramp_normal_memory,kse-GreedyLB,59.04,146,2463,136
20_40_ramp_normal_memory,kse-RefineLB,62.64,0,2371,0
20_40_ramp_normal_cpu,kube-scheduler,53.91,0,2373,0
20_40_ramp_normal_cpu,kse-GreedyLB,103.6,150,2481,133
20_40_ramp_normal_cpu,kse-RefineLB,96.67,21,2371,6
