timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1511488,501964166,5,1492224,517357067,5,1552312,610812831,5,1469940,462954704
60,5,1458952,454110460,5,1527336,540675928,5,1552708,559206133,5,1444896,493859921
120,5,1468984,445073728,5,1536180,522784002,5,1550828,602507443,5,1448196,476980837
180,5,1489048,498128608,5,1502256,510544817,5,1568780,572306186,5,1448328,492774701
240,5,1495516,507976455,5,1504752,530330934,5,1527200,547383726,5,1478608,496038372
300,5,1498332,504312375,5,1533924,522451165,5,1546340,561457087,5,1482964,480854069
360,5,1495296,461129584,5,1544220,494707873,5,1531820,576637329,5,1467916,525992612
420,5,1471916,466410402,5,1552488,533386619,5,1509380,552485022,5,1485868,485456201
480,5,1458452,441025459,5,1483764,537130720,5,1574852,588146847,5,1473764,470798883
540,5,1516664,521835467,5,1486404,558251230,5,1574192,545738955,5,1455152,461009618
600,5,1493168,444873083,5,1506864,510902827,5,1565480,594290723,5,1452116,496426204
