timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1254332,44670314,3,1248684,59332967,2,1179540,28365955,3,1204188,45551058
60,2,1270964,46828176,3,1297260,76614010,2,1214520,49791208,3,1261344,78087756
120,2,1298156,59519028,3,1328412,88204338,2,1250160,50305968,3,1313352,132376642
180,2,1312808,71739477,3,1350720,111053803,2,1259400,64698464,3,1336848,141030891
240,2,1336964,79713326,3,1356000,120678134,2,1264284,54621638,3,1358364,207305765
300,2,1346732,113205838,3,1367220,146336664,2,1275504,56275442,3,1370376,227069630
360,2,1356632,136216873,3,1382664,150778425,2,1291740,69965418,3,1394664,265604577
420,2,1361384,131059603,3,1398504,185362482,2,1293852,88808594,3,1413672,298530565
480,2,1374452,168408836,3,1423452,227148395,2,1290156,81038469,3,1411428,318923598
540,2,1365476,131942651,3,1401804,252990860,2,1292004,109141970,3,1440204,373017555
600,2,1385804,179770262,3,1418172,258071118,2,1298472,139388171,3,1442712,373521018
