timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1205620,177921635,10,1184516,185090871,10,1214572,180832255,10,1167300,181375022
60,10,1320064,316183051,10,1327868,363474700,10,1335616,302748874,10,1316856,348737295
120,10,1454176,452476153,10,1461188,499917882,10,1462864,393940740,10,1420344,503195426
180,10,1507636,554246410,10,1559396,702682089,10,1535068,554952363,10,1520400,682014459
240,10,1598452,647324501,10,1616684,795632830,10,1616248,660647891,10,1632468,875851952
300,10,1675012,825262348,10,1677140,1023569872,10,1653472,732486608,10,1673256,896270145
360,10,1709596,866330219,10,1765184,1105686420,10,1698088,830971610,10,1723812,1149705465
420,10,1782856,1042051491,10,1796996,1205504614,10,1733068,928771996,10,1797468,1247576600
480,10,1815856,1088964880,10,1854416,1263191358,10,1808308,1110681943,10,1817136,1307442122
540,10,1853716,1242788002,10,1892568,1385507292,10,1848172,1053435889,10,1863864,1437068727
600,10,1873912,1221368435,10,1906800,1414096783,10,1855396,1218411941,10,1920208,1600083958
