timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1189440,154369047,10,1161688,135647852,10,1183080,119295693,10,1189932,173021809
60,10,1331736,294554805,10,1318768,346360136,10,1303200,276155387,10,1319160,317750124
120,10,1440108,409339611,10,1447072,474957618,10,1415664,405058358,10,1434396,508330543
180,10,1542144,583056613,10,1517296,595074197,10,1519548,536473548,10,1544220,673779902
240,10,1589004,646887096,10,1618672,799390003,10,1598352,608093056,10,1632660,863891929
300,10,1640088,736506923,10,1671736,960462295,10,1662108,737013702,10,1697208,951094032
360,10,1726416,912534857,10,1715692,1085811983,10,1696956,818280744,10,1730604,1061201554
420,10,1758624,1033112749,10,1803340,1195073675,10,1780776,982172411,10,1796076,1167689343
480,10,1817760,1069662672,10,1849604,1290821584,10,1811664,1049716662,10,1851780,1336158490
540,10,1863960,1199340040,10,1864064,1395059911,10,1835272,1132593898,10,1853076,1412832895
600,10,1850968,1294659555,10,1905620,1471815004,10,1823844,1157087634,10,1874640,1532720180
