timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1271784,608367084,5,1246080,639696706,5,1295976,683557767,5,1214708,583141307
60,5,1284192,610058940,5,1236576,635318964,5,1311552,691375589,5,1230944,597409658
120,5,1273104,569629244,5,1269840,651892967,5,1304292,730309499,5,1260512,590210416
180,5,1248420,572747878,5,1299276,595995619,5,1346400,750101553,5,1253252,578224637
240,5,1271124,602435406,5,1272480,608228486,5,1330428,697953932,5,1242428,672306119
300,5,1266768,533581631,5,1287924,668899342,5,1334520,723419237,5,1267640,654848680
360,5,1275876,595660707,5,1273140,594190090,5,1323564,720429121,5,1292324,637058272
420,5,1296732,546561341,5,1267200,637359477,5,1351284,763418638,5,1275296,593581546
480,5,1295148,610721597,5,1311684,674598429,5,1348116,681224625,5,1238336,558785298
540,5,1282212,578801496,5,1315776,670808886,5,1326468,705026027,5,1284800,609142942
600,5,1264392,565604536,5,1283700,634005469,5,1315644,711681613,5,1283348,622415847
