timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1142116,88387466,5,1115588,116748615,5,1133360,94679687,5,1191044,107117591
60,5,1190824,151154780,5,1201124,203211317,5,1184312,143832769,5,1263908,230277205
120,5,1240720,213302509,5,1251548,314316186,5,1227080,188178992,5,1317500,307369202
180,5,1286260,273868241,5,1308308,380404415,5,1256384,245043478,5,1364228,453325826
240,5,1321240,358924310,5,1342496,423080888,5,1279220,249298343,5,1405808,572550121
300,5,1369420,454588056,5,1378796,516582793,5,1334264,393805100,5,1431152,592677426
360,5,1400440,455031933,5,1395824,673181115,5,1353668,384511618,5,1475636,704017142
420,5,1411660,512868267,5,1420640,661809383,5,1372280,449646942,5,1514444,845291630
480,5,1437136,590334233,5,1461692,828841260,5,1404092,503637203,5,1511276,872736617
540,5,1468948,690205237,5,1464992,766499077,5,1406204,500511847,5,1540580,1006193546
600,5,1473568,726749505,5,1489808,925229527,5,1407920,529222445,5,1582028,1059424920
