timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1079032,190787065,10,1066264,202330835,10,1075384,180460249,10,1067868,192914784
60,10,1473448,335828396,10,1454344,348060851,10,1493824,407340255,10,1441956,325726542
120,10,1749328,1132742203,10,1675580,1106337381,10,1724824,1073125609,10,1694108,1149481016
180,10,1814536,1158859026,10,1670608,1115260428,10,1755448,948443529,10,1818452,1200960377
240,10,1885808,1185257649,10,1725520,1029349339,10,1784752,972870155,10,1828980,1176529768
300,10,1873960,1155646400,10,1766836,1035704634,10,1787788,1015982004,10,1849968,1161821650
360,10,1854108,1168230189,10,1789804,1055525257,10,1810096,961866746,10,1827568,1158782859
420,10,1843152,1137179073,10,1774268,1098468014,10,1819996,1004880561,10,1820308,1135022804
480,10,1827708,1115323226,10,1812020,1104215255,10,1824716,1043477674,10,1847368,1133640186
540,10,1840248,1084435540,10,1824032,1088478088,10,1827056,1039592749,10,1885252,1173955114
600,10,1837344,1109948754,10,1816904,1130266077,10,1825868,1012787241,10,1860040,1133468141
