timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1125936,192427139,10,1128480,192241351,10,1128884,199152969,10,1133228,195822821
60,10,1157352,307306408,10,1157388,284012140,10,1150136,223656372,10,1161476,244929577
120,8,1141908,853920976,8,1142472,613517514,12,1184060,668103600,12,1189460,681746134
180,6,1119864,840350356,9,1157256,628350522,13,1198316,632198886,12,1194080,617210667
240,4,1087788,738578358,10,1168740,613678340,13,1204256,647564645,13,1214408,709116311
300,4,1087920,704625323,10,1174284,662264779,13,1206368,637333391,13,1216520,729876935
360,4,1089108,717523489,11,1186164,666272537,14,1221020,672611060,11,1195136,683589104
420,4,1087920,693423366,11,1187880,602590431,14,1225112,696713185,11,1195928,716453679
480,4,1089240,689418802,12,1196592,607505729,14,1224584,729597646,10,1180220,662491382
540,4,1088844,659712761,13,1209396,682827417,12,1202672,725792224,11,1190252,698879396
600,4,1088844,633858494,13,1213752,653786138,12,1200692,688029087,11,1190516,738706161
