timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1029700,117111170,5,995028,115597576,5,993876,110623081,5,992364,110758540
60,5,1031152,36268311,5,997800,37017730,5,995856,49064558,5,993816,36357732
120,1,993796,130114463,1,959784,238054920,16,1129156,469816826,2,964908,209123326
180,5,1042108,313113454,5,1003872,387394083,5,1023872,792908071,5,1005432,333236076
240,4,1041844,579966074,5,1011580,668526517,5,1023608,728094833,6,1023780,589274154
300,5,1055572,823144584,4,1008280,730308619,5,1027964,828262275,6,1032360,754391610
360,4,1045408,971818857,4,1011844,914091890,6,1042352,1020465914,6,1040544,920450554
420,4,1044880,1071435807,5,1026760,1100830056,5,1036148,1069017046,6,1040148,1151602449
480,3,1034452,1192424783,5,1030984,1179160111,6,1049612,1239905040,6,1045032,1254810617
540,4,1049896,1279229334,5,1040092,1384244452,5,1040900,1240970032,6,1048200,1349717240
600,4,1052008,1389014997,5,1035736,1480081142,5,1048424,1420874022,6,1055988,1442062171
