timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1071080,188915602,10,1081720,182503359,10,1080200,220895811,10,1035528,166792542
60,10,1125200,86411047,10,1110232,77466922,10,1112804,63080418,10,1075392,60579224
120,10,1231724,174828438,10,1219792,164460197,10,1252328,183977328,10,1173468,147742052
180,10,1345772,277258715,10,1320244,248232609,10,1423532,313037401,10,1293324,231601112
240,10,1443452,366974002,11,1417528,349017378,8,1478312,411158707,11,1418460,329215974
300,10,1510772,403433332,11,1513492,458964739,8,1539296,455193577,11,1521156,423335550
360,10,1582052,512506061,11,1559164,604063690,8,1583384,570671590,11,1562076,454810738
420,10,1626404,625129462,11,1606288,612189532,8,1623248,671990281,11,1610124,527172670
480,10,1652540,673644150,11,1635064,688447337,8,1648988,791616539,11,1639824,618096358
540,10,1708244,809248734,11,1695916,769496454,8,1680008,856544095,11,1695660,658204013
600,10,1728572,833815464,11,1704628,854389934,8,1645688,943763817,11,1743048,733700896
