timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1064756,201166697,10,1069376,180502980,10,1074456,199227232,10,1073516,188757232
60,10,1066076,45069703,10,1071884,44987101,10,1075908,45599719,10,1074836,45439419
120,10,1164416,145011195,10,1189628,155192393,10,1162368,128044163,10,1204856,169216004
180,10,1348952,350296020,10,1374956,353171960,10,1363932,338981655,10,1370384,324193004
240,10,1493360,498162801,10,1544444,566013801,10,1493556,471215984,10,1473344,445676544
300,10,1594736,666930331,10,1611236,703608066,10,1556520,619018220,10,1609040,672787604
360,10,1698356,880853781,10,1672088,813385589,10,1652484,761982138,10,1725596,802891889
420,10,1756700,1000357482,10,1762508,970242100,10,1713732,945962267,10,1729160,892115413
480,10,1784156,1140475185,10,1803164,1120481675,10,1789896,1089394728,10,1786580,999712380
540,10,1870484,1251660236,10,1873276,1312593403,10,1807452,1182076800,10,1810736,1110695398
600,10,1877716,1400725628,10,1875348,1282712504,10,1860560,1231239845,10,1897040,1339028914
