timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1067664,195436297,10,1062348,197123506,10,1068900,195235804,10,1082400,202927835
60,10,1098024,70959477,10,1093764,70853927,10,1082232,51868280,10,1091376,53377800
120,10,1269888,255767028,10,1210056,204369562,10,1198920,245481271,10,1227072,199517161
180,10,1436340,507373593,10,1349844,442560565,10,1344252,389896958,10,1399068,367875927
240,10,1583784,744420863,10,1445676,538902101,10,1442988,536535572,10,1507440,512327980
300,8,1626156,889453709,11,1543356,740697890,11,1558884,721693228,10,1636932,691488449
360,8,1691100,1049790727,11,1646316,838983087,11,1661448,891627932,10,1700160,818166484
420,8,1763832,1237994282,11,1715616,991488559,11,1708968,958825210,10,1745568,928697373
480,8,1786008,1362508493,11,1763532,1068607258,11,1795164,1131576527,10,1809588,1071368636
540,8,1836960,1465829037,11,1828656,1242727674,11,1851740,1316705444,10,1809984,1081069789
600,8,1879200,1495867987,11,1840864,1294580066,11,1882024,1381165426,10,1859532,1281972542
