timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1033984,105377416,5,1001680,118359276,5,1005260,115430659,5,997116,106849272
60,5,1036492,33701715,5,1007224,40481307,5,1005260,34355428,5,1005432,39955941
120,5,1140508,166367552,5,1123912,187782636,5,1091324,139367717,5,1110108,194214719
180,5,1273168,345984899,5,1246012,317550890,5,1223192,354437718,5,1216632,385081072
240,5,1363720,491564628,5,1309636,512989692,5,1307408,560601015,5,1289496,540971571
300,5,1416652,640606474,5,1374844,629741408,5,1389908,729594190,5,1384932,733783199
360,5,1482916,798730164,5,1430284,830498943,5,1437296,850896144,5,1421760,893965062
420,5,1511428,935237918,5,1466320,924451956,5,1482704,1049684056,5,1489344,1009251456
480,5,1567000,1164208583,5,1488100,1008310248,5,1476368,1075074782,5,1528680,1126594408
540,5,1611616,1225093485,5,1506976,1117941386,5,1566920,1255608934,5,1555872,1329501479
600,5,1620592,1303304051,5,1558060,1117254338,5,1626056,1391361527,5,1618044,1425856229
