timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1023356,125410185,10,1066896,196823982,10,1024296,94754614,10,1027512,186816761
60,10,1039460,62459460,10,1089468,64965578,10,1045284,66469140,10,1040976,51453118
120,10,1076288,291659722,10,1110456,295330731,10,1066428,313424068,10,1075032,258402527
180,10,1124468,418884421,10,1168800,343013176,10,1148928,439596180,10,1190268,439469266
240,10,1205728,548691945,10,1265292,382927344,10,1186964,555426381,10,1248612,567463326
300,10,1231984,515875623,10,1346604,664265642,10,1289132,476771683,10,1272948,610795798
360,10,1268384,628122361,10,1307400,675594988,10,1307360,463532087,10,1362180,805080911
420,10,1366076,773668766,10,1390164,691224197,10,1344040,747534255,10,1339808,785547590
480,10,1331096,817012767,10,1448904,804913343,10,1374808,676691324,10,1420196,900039448
540,10,1436168,998467928,10,1396092,772674951,10,1424036,882531786,10,1422176,968715094
600,10,1423408,1023736300,10,1456680,804240322,10,1442252,887263236,10,1504544,1070787011
