timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,985508,104944126,5,990932,103818641,5,1024524,116328752,5,1007888,118175843
60,5,1240796,310467404,5,1236848,380277212,5,1365744,438690653,5,1105700,112507199
120,5,1253996,792674406,5,1234208,696207242,5,1250028,799924800,5,1244432,486916436
180,5,1210568,657664505,6,1163984,653196992,5,1253328,756340650,4,1289048,776298750
240,5,1190320,650349645,5,1267340,586677683,5,1252536,741415877,5,1248524,912711550
300,5,1196128,665565439,5,1276316,767447567,5,1240128,697736579,5,1166684,723988961
360,5,1243348,724352431,5,1249520,753957481,5,1209768,646859728,5,1267400,643705853
420,5,1151212,715658455,5,1209380,744108613,5,1272336,635923336,5,1306076,786395443
480,5,1231600,597363735,5,1171628,718419857,5,1346388,799963082,5,1200212,799634825
540,4,1198996,601506448,5,1192396,623746355,5,1274448,852626412,6,1286012,757198424
600,5,1277768,612095071,5,1314100,760670275,5,1370148,715977952,5,1262120,690017010
