timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1027616,121850587,5,1032660,112595052,5,1064656,123967998,5,1023204,108956330
60,5,1029332,35182018,5,1034376,34705763,5,1065184,34398155,5,1025052,36040813
120,5,1033028,60757971,5,1040580,97498472,5,1071388,97951932,5,1029012,121962732
180,5,1036724,95259131,5,1045992,180273273,5,1078120,265722657,5,1036668,246024193
240,5,1040684,182105984,5,1048368,244049194,5,1083004,402440463,5,1039836,377529007
300,5,1045172,189802010,5,1051404,332411899,5,1087360,550131076,5,1043796,512136433
360,5,1046624,259569087,5,1052856,402392638,5,1089736,617423019,5,1046436,623034242
420,5,1049528,293303104,5,1056552,437349353,5,1091452,786935607,5,1048152,730963622
480,5,1050056,301776359,5,1059720,619050000,5,1093960,830030586,5,1049208,891966439
540,5,1051112,387153872,5,1061304,652263071,5,1096336,1032436941,5,1052112,912886669
600,5,1052960,403906069,5,1062492,675914399,5,1099108,1142481626,5,1053432,1081177935
