timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1095184,195796100,10,1092684,138082425,10,1086116,188099859,10,1097744,187665077
60,10,1099936,67284727,10,1096644,59347564,10,1088492,60284364,10,1101704,66119219
120,12,1133992,317315623,6,1061600,285100157,9,1089548,288432843,13,1145264,355202478
180,10,1120396,405460083,10,1116380,497224976,10,1114364,469310625,10,1125936,500225548
240,10,1135064,564336275,10,1122452,566388956,10,1117532,483715318,10,1134384,454446350
300,10,1133612,642496737,10,1122056,651465060,10,1125452,508052944,10,1139840,609616683
360,10,1140872,674157526,10,1131692,759627543,10,1127564,714498679,10,1145780,692861727
420,10,1142324,779661492,10,1140008,872705303,10,1128488,781399150,10,1142348,704980924
480,11,1157716,888749594,10,1134332,875936974,10,1129884,820453871,9,1135456,791086146
540,10,1143908,902331471,10,1133300,921893725,11,1150460,966970365,9,1141924,969936670
600,10,1155656,1017722198,10,1139504,963359809,10,1138448,982301426,10,1149184,1006098628
