timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1000732,106663582,5,1008916,117174536,5,1034756,110964784,5,1011384,109633665
60,5,1028848,526275860,5,1035580,393671625,5,1061552,345788872,5,1033956,375490785
120,5,1031488,751146075,5,1036768,708825796,5,1066568,686943723,5,1039104,598680152
180,5,1033336,746849551,5,1034392,620776027,5,1068284,768640228,5,1036992,577610102
240,5,1033732,777188920,5,1036768,639081528,5,1068416,721846501,5,1038312,593435183
300,5,1033468,748020459,5,1037956,704198734,5,1069208,713150992,5,1037652,499157254
360,5,1033204,745066346,5,1036900,630747563,5,1070000,741983407,5,1040688,533408894
420,5,1034260,758027556,5,1039408,738511909,5,1068548,670837044,5,1041348,555408251
480,5,1036108,735326413,5,1038880,689583353,5,1068284,725274469,5,1039896,574816833
540,5,1034128,793908419,5,1039936,749053917,5,1067228,617584137,5,1039896,547082097
600,5,1032808,772583725,5,1039936,638580156,5,1069340,699327045,5,1040556,647988993
