timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1116224,1229172882,10,1138328,1171223472,10,1135760,1173649649,10,1137460,1163172150
60,10,1119788,1187341187,10,1136744,1230870928,10,1142096,1212224105,10,1137724,1120844874
120,10,1121636,1249920143,10,1135424,1219444948,10,1142624,1223356810,10,1138120,1084256154
180,10,1121504,1240178357,10,1135820,1212604185,10,1146320,1246926639,10,1137988,1135165415
240,10,1120448,1264368110,10,1139912,1200873678,10,1145792,1283086251,10,1141816,1067840098
300,10,1118600,1196549553,10,1137536,1184542657,10,1147244,1293778526,10,1136668,1125545412
360,10,1122824,1262767434,10,1138328,1172668427,10,1146452,1217644911,10,1138516,1137367998
420,10,1122296,1206450795,10,1140044,1132560074,10,1148564,1251170179,10,1139704,1170542796
480,10,1121240,1224063935,10,1140968,1229823879,10,1146056,1244642957,10,1137856,1123066109
540,10,1121768,1204957993,10,1137668,1163351864,10,1146452,1235107684,10,1141156,1189872654
600,10,1124804,1264321249,10,1139780,1216069428,10,1148564,1257629421,10,1136800,1084185765
