timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1099852,210737235,10,1093756,201423219,10,1091924,152159140,10,1087264,194395435
60,10,1110148,351680058,10,1103524,376385753,10,1098524,309687285,10,1098880,387299464
120,11,1131268,503499764,9,1096528,536276478,11,1122680,464491569,9,1093468,587653297
180,11,1138924,704622284,9,1101676,601093890,12,1139840,695049893,8,1082776,630379749
240,10,1128628,816696505,10,1119232,860190497,11,1133900,820689160,9,1100200,775297809
300,11,1146976,948408019,9,1112104,994633293,11,1138388,892067971,9,1105084,897721593
360,11,1151464,1040846826,8,1102072,1069536703,12,1155284,1027627110,9,1110496,1079930557
420,11,1155556,1181794788,8,1105504,1157083653,12,1162412,1197857333,9,1113004,1190302117
480,11,1157536,1266241005,8,1108540,1291398639,12,1163600,1265015107,9,1112212,1207381185
540,11,1159516,1401459002,8,1109068,1350665155,12,1167032,1373063318,9,1116568,1279387383
600,11,1158724,1348759426,8,1116328,1430089764,12,1171256,1516918081,9,1116304,1360039269
