timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1072260,600839273,5,1086716,703507734,5,1071368,721867113,5,1071340,666518684
60,5,1072788,627988022,5,1086320,706350524,5,1073216,703709153,5,1068040,688018611
120,3,1050744,694406744,9,1128164,747629362,5,1074536,852784286,3,1046128,624123594
180,6,1084932,711415079,6,1096880,674197736,3,1049720,800523081,5,1072284,714870388
240,5,1077672,810714041,7,1107968,772252818,4,1061600,722548971,4,1060884,624739256
300,4,1060776,577575252,6,1100708,847545832,4,1063448,780101523,6,1084116,682409288
360,6,1083216,704426669,3,1069028,794636486,6,1085096,777994617,5,1071972,676425129
420,5,1076616,651964089,5,1089488,800742829,5,1073744,694839516,5,1075272,744393153
480,4,1061568,670914222,6,1102028,766009315,6,1086680,781279089,4,1062224,712517259
540,6,1079256,590738806,4,1076420,775470035,5,1075500,737752488,5,1077932,750139601
600,6,1086780,623489226,3,1067576,718962556,5,1077480,815890944,6,1088228,895022126
