timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1347152,629807000,5,1361600,575249426,5,1417252,710919709,5,1398532,633967097
60,5,1379360,620560264,5,1403840,635500207,5,1421608,721470472,5,1379260,592181949
120,5,1364972,561779431,5,1421264,663195922,5,1412632,665252577,5,1371604,619626191
180,5,1347680,581737566,5,1428260,617616301,5,1446688,727261151,5,1373452,601966901
240,5,1385036,552722047,5,1388396,613106041,5,1466620,748488138,5,1391668,664615778
300,5,1413944,629537226,5,1408064,663459246,5,1474012,711840896,5,1332400,511606523
360,5,1384772,579959047,5,1417700,606557005,5,1472560,781403857,5,1367644,567685937
420,5,1390316,557321799,5,1415060,681085209,5,1462264,703368216,5,1406056,608832659
480,5,1383716,588898888,5,1402520,600055450,5,1419892,669877057,5,1400116,664278020
540,5,1413416,594765257,5,1418624,648654299,5,1433356,665120687,5,1399852,638893765
600,5,1389392,611143181,5,1423244,680863934,5,1445764,675701873,5,1393516,576591879
