timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1054172,61611497,5,1067332,59920283,5,1052600,49275285,5,1054700,85413761
60,5,1059188,128627987,5,1073404,157326714,5,1059596,128877258,5,1060244,221370535
120,5,1063544,187742656,5,1077364,286122624,5,1064216,196732360,5,1064468,299034910
180,5,1064864,291766533,5,1081456,338344364,5,1067120,218618174,5,1067504,419378613
240,5,1066844,335982294,5,1084888,446012020,5,1069232,287729674,5,1070012,541279460
300,5,1068428,377401548,5,1086208,536690459,5,1070816,369840744,5,1072256,619619835
360,5,1072256,460246922,5,1087924,612187578,5,1072136,405600318,5,1075424,737531287
420,5,1075292,611773176,5,1090036,723689915,5,1074644,451391935,5,1077536,750925382
480,5,1075292,602448399,5,1092148,739539229,5,1076492,521329812,5,1077536,900899654
540,5,1077668,682915908,5,1093072,849338690,5,1075832,568895664,5,1080308,983153739
600,5,1080044,746831978,5,1096372,913369308,5,1078076,599601045,5,1081760,1072819611
