timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1170872,648772830,10,1179608,721664284,10,1167692,594622776,10,1172956,800615758
60,10,1174040,680156196,10,1182116,745150405,10,1169408,628009938,10,1175992,756167100
120,10,1175360,666307710,10,1184756,749024986,10,1171256,566877982,10,1177180,730985147
180,10,1178000,657280269,10,1186472,732781979,10,1172180,613193544,10,1176916,746755690
240,10,1179056,668185967,10,1185284,752788060,10,1174556,574584871,10,1177048,765804904
300,10,1181564,648792414,10,1187000,732233549,10,1173104,572830359,10,1180876,787401401
360,10,1177208,578746307,10,1190960,826748149,10,1173104,564481620,10,1180348,782491535
420,10,1179452,610106100,10,1187264,804710916,10,1173632,577917851,10,1180876,765197117
480,10,1183544,714990096,10,1185812,714712077,10,1171256,588712311,10,1180612,725255936
540,10,1182356,664621162,10,1187792,728722509,10,1174556,638395360,10,1181800,743761684
600,10,1184600,650100694,10,1187132,757274441,10,1174556,591909841,10,1182328,779778000
