timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1086576,146802101,5,1092260,165185710,5,1090348,140046578,5,1081440,204648061
60,5,1090668,305422139,5,1101236,402340404,5,1095496,215246620,5,1088700,415746456
120,6,1106244,451411114,2,1065596,502985652,7,1126912,473247142,5,1090284,630040594
180,8,1137924,660402691,4,1090940,640369976,7,1131136,630967084,1,1042896,686799671
240,8,1145052,811185056,4,1094240,838819490,7,1135492,828163146,1,1042632,683961587
300,8,1149672,1014205157,3,1085660,883213265,7,1139848,971875401,2,1056360,811178759
360,7,1139376,1098322221,4,1102292,1042445406,6,1127968,1017574243,3,1073552,981127040
420,6,1123800,1074830909,4,1106384,1219020500,6,1131004,1085562969,4,1090184,1210580187
480,7,1141884,1145374071,3,1093316,1235310775,7,1148428,1329950479,3,1075928,1330542623
540,8,1160496,1380807012,3,1095956,1257399682,6,1136548,1314543956,3,1078304,1377515709
600,8,1162872,1517740208,3,1096220,1404556626,6,1139716,1353602837,3,1079624,1378904324
