timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1702724,1015434815,10,1755920,1184706332,10,1713564,944990067,10,1764984,1242466935
60,10,1783904,1036514786,10,1813472,1156312784,10,1753164,985980489,10,1778052,1198940088
120,10,1832084,1089683204,10,1852496,1177696045,10,1823256,909030276,10,1817520,1120031919
180,10,1821524,1085909171,10,1823028,1153247998,10,1814676,935710672,10,1873656,1238511016
240,10,1812048,1038314229,10,1861704,1169749921,10,1826292,929380008,10,1860804,1254302371
300,10,1858512,1011483204,10,1845176,1162903741,10,1823388,925072786,10,1900664,1342309463
360,10,1857964,1087300989,10,1887716,1181657782,10,1820880,965256199,10,1858760,1184323159
420,10,1873540,1002588165,10,1846664,1142497333,10,1844448,982213605,10,1887804,1282257928
480,10,1822128,1092869752,10,1880172,1198969016,10,1796400,885114163,10,1884372,1249973164
540,10,1820808,1058702201,10,1866708,1116635397,10,1832792,1006291092,10,1896372,1276711944
600,10,1766160,900272769,10,1806384,1123642180,10,1783820,827292335,0,0,0
