timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1217032,136123112,10,1225864,113421795,10,1249944,129619337,10,1192460,94792481
60,10,1319860,184730848,10,1337140,216846097,10,1343268,222289568,10,1293308,158854800
120,10,1426252,302939584,10,1407892,238885786,10,1423524,273341509,10,1395872,258984742
180,10,1492912,387030515,10,1490656,332496601,10,1490052,343747871,10,1474148,318512691
240,10,1534228,436007086,10,1543720,416715003,10,1540608,420424428,10,1530644,394052986
300,10,1580956,482171597,10,1573684,495576692,10,1573344,505437697,10,1567604,485643094
360,10,1606828,566609746,10,1599952,568426799,10,1597764,592021876,10,1598228,561605696
420,10,1630060,641485618,10,1604968,603101526,10,1632480,634352182,10,1608524,643260949
480,10,1651972,696432845,10,1673080,749148129,10,1673532,744338760,10,1617764,570265502
540,10,1687876,813807963,10,1685620,751683329,10,1693332,774724147,10,1655912,710182383
600,10,1693552,820430376,10,1707664,847647434,10,1754316,889716621,10,1670564,713561860
