timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1142028,122256300,10,1165160,130862430,10,1172260,127932100,10,1165620,173733190
60,10,1300824,322556864,10,1344152,327832828,10,1293568,260606633,10,1273464,290660036
120,8,1186116,492163825,6,1259540,585662133,8,1305448,438122065,5,1227396,626576887
180,4,1160376,617918770,8,1299560,675070367,7,1251708,685554002,9,1393848,719258063
240,7,1297720,612857815,8,1351964,1019512699,4,1243972,855337013,9,1367680,854885126
300,8,1446616,922423565,6,1270652,994989868,9,1446592,928808122,4,1264456,1001640955
360,7,1349464,1125109304,8,1384700,820606398,9,1531048,1221457797,8,1373884,971278213
420,8,1423252,1066375893,9,1459940,937355237,5,1619884,1209788386,9,1503772,1260449294
480,6,1543636,1181018624,4,1338104,1142174558,8,1561936,1275293480,6,1396852,1382787905
540,8,1396324,1274735885,7,1374404,1097102093,9,1566680,1557266905,8,1464832,1348328901
600,7,1612144,1207596006,7,1558412,1466787828,7,1470452,1328662196,6,1594984,1594808520
