timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1105636,1044581143,5,1133456,1349734272,5,1097664,776602792,5,1112460,1465731579
60,5,1103656,1065940027,5,1140452,1323603938,5,1098456,833939565,5,1117740,1456675346
120,3,1104052,1119858738,3,1123688,1280806711,3,1117332,876184490,4,1114572,1488199969
180,3,1086892,1310476786,5,1121708,1209322987,6,1122348,1165068770,6,1119720,1188739262
240,2,1079500,1180284797,6,1139660,1066597422,5,1145312,1281069158,4,1109028,1307552137
300,4,1096528,1184072789,4,1112072,1214144460,6,1138976,1236047369,6,1118004,1161003950
360,3,1093228,1268461081,4,1126868,1102852262,4,1123796,1259972091,6,1117548,1169677034
420,4,1091764,1179512286,5,1133144,1144754788,4,1124984,1183629307,4,1106592,1305111007
480,2,1077640,1197564212,4,1114400,1280383243,7,1130528,1096176522,5,1126656,1174635835
540,4,1107076,1223379229,4,1116776,1184835368,5,1135280,1258172469,6,1122168,1117302636
600,3,1104172,1219875417,3,1113608,1172193379,4,1124852,1225631086,5,1111432,1219799361
