timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1174828,705742206,10,1180484,687884813,10,1169980,772633151,10,1166304,573243841
60,10,1175752,688748180,10,1183520,655235030,10,1170376,781689189,10,1171056,645280215
120,10,1176544,654700565,10,1182332,658522679,10,1170244,744293400,10,1173960,651906137
180,10,1177336,682359381,10,1188536,768675916,10,1170244,716337647,10,1172244,585249136
240,10,1180240,698152791,10,1184576,711232244,10,1171432,714176955,10,1173564,608253932
300,10,1179580,673915778,10,1186424,706531100,10,1173280,696180240,10,1176336,651310004
360,10,1182088,640472511,10,1183388,722245354,10,1174204,723900860,10,1175412,612937345
420,10,1181164,679308211,10,1184840,710380939,10,1173280,693990075,10,1173960,648371837
480,10,1181296,652585913,10,1187480,728134925,10,1170244,667964877,10,1175940,710803400
540,10,1183672,704599879,10,1187876,700948636,10,1173148,714755174,10,1174752,605556043
600,10,1184068,707758854,10,1184972,685180578,10,1175260,730959596,10,1173696,562826027
