timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1458780,338386558,5,1467668,409580214,5,1467688,319231829,5,1554632,519317007
60,5,1475592,332481623,5,1480548,453245280,5,1485576,253282843,5,1559264,477140740
120,5,1502992,333588306,5,1506684,412360216,5,1480280,256956222,5,1556516,496536833
180,5,1498372,315861631,5,1528520,433819637,5,1498628,257131671,5,1536056,499558319
240,5,1480896,329591973,5,1488788,413163164,5,1495232,270734948,5,1589120,479710707
300,5,1522788,380455397,5,1501460,389577249,5,1470152,277279602,5,1553348,487351019
360,5,1524636,355927374,5,1543700,441778118,5,1455896,240375480,5,1525100,443183042
420,5,1516716,339707795,5,1545020,445398764,5,1466060,273010090,5,1537508,463511758
480,5,1527392,364123294,5,1551488,397789970,5,1475036,271394111,5,1522592,454096567
540,5,1537160,350308083,5,1530236,399919047,5,1466588,248404477,5,1537656,511594970
600,5,1524884,347581506,5,1529840,453267128,5,1473584,243155828,5,1536600,474900913
