timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1258488,376835300,3,1380784,586440698,2,1212880,237740102,3,1518308,877592456
60,2,1305216,380746321,3,1382896,577242130,2,1236640,212487139,3,1470936,895291522
120,0,1237236,415142645,1,1333132,544009152,0,1226476,204913656,1,1490472,877473906
180,1,1387848,837793105,0,1243504,521366426,3,1327852,464464217,4,1447836,630163617
240,2,1539780,1165318267,1,1140676,254649167,1,1345672,342716372,3,1410448,390604766
300,1,1465992,1206810569,1,1294060,401068966,1,1226724,308273030,4,1355008,255096470
360,1,1349304,799454718,2,1404940,778118881,2,1265664,344275689,5,1431436,237805227
420,1,1374912,745152176,1,1400716,787823227,0,1287576,323540731,3,1428664,191804677
480,1,1360656,773944452,1,1247068,543331827,3,1349748,519151711,4,1439836,442412242
540,1,1344420,803691887,1,1248124,496127068,3,1425204,476455399,3,1387828,340966526
600,1,1344024,739879886,1,1266472,505711135,3,1406892,456858716,3,1410136,412647879
