timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1177112,33611050,5,1201716,43413055,5,1184288,34858695,5,1188148,56953754
60,5,1221464,58137858,5,1246464,62238757,5,1237616,63114927,5,1234216,62389904
120,5,1272548,63644765,5,1299000,86765551,5,1283288,61802254,5,1257316,60097775
180,5,1291292,63730733,5,1343880,74402718,5,1327508,73935097,5,1290976,92445494
240,5,1305680,66151307,5,1372260,87059656,5,1358396,82872657,5,1319092,98498115
300,5,1332212,73288149,5,1403808,102939924,5,1370936,78990230,5,1328068,111369575
360,5,1344752,89787452,5,1412124,106684619,5,1374896,72342846,5,1375324,142563637
420,5,1384088,113306410,5,1412652,104443644,5,1377536,85666351,5,1405288,153855240
480,5,1387256,98920366,5,1428756,121284558,5,1387700,99544170,5,1403704,158933425
540,5,1392800,106916569,5,1446444,163747184,5,1409348,92346326,5,1411624,173695727
600,5,1396100,115424410,5,1448688,146054541,5,1418060,119023261,5,1427596,195429549
