timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1414404,374059366,5,1405236,388229216,5,1486348,471749170,5,1359648,358472260
60,5,1459548,349580978,5,1449984,379483165,5,1497032,428114996,5,1453632,353918141
120,5,1454532,301945581,5,1458168,383421717,5,1500168,453421328,5,1469472,342209656
180,5,1497708,355924222,5,1464636,383670896,5,1477200,432949892,5,1454556,342254638
240,5,1454148,323305451,5,1471236,407203276,5,1492140,450593564,5,1436340,365885334
300,5,1457184,396662303,5,1449512,361047085,5,1518804,393136618,5,1471056,372551416
360,5,1482924,342960646,5,1473404,382971643,5,1524028,441785969,5,1466172,337220363
420,5,1459896,378494598,5,1469048,346476143,5,1532608,427908366,5,1471764,347129846
480,5,1445772,356665366,5,1477760,332944488,5,1548580,446020089,5,1454116,361813883
540,5,1481544,338028836,5,1452416,382974154,5,1533268,428528657,5,1468372,371098989
600,5,1503720,388017053,5,1490828,413316157,5,1507924,401638781,5,1452928,350126333
