timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1367272,416548654,3,1532636,648231981,2,1390752,463381852,3,1407312,368399891
60,2,1373212,415911338,3,1529468,647803900,2,1380192,484777917,3,1401768,392713783
120,3,1383376,420720473,2,1458716,658889761,2,1392204,474806764,3,1427244,387714420
180,3,1427728,408491586,2,1472048,606872416,2,1389960,464856857,3,1401372,450859841
240,3,1416112,438009232,2,1458716,602651004,2,1408572,504023989,3,1393980,366119042
300,3,1436308,404540774,2,1436672,547411423,2,1435104,529214823,3,1401636,423136792
360,3,1436704,393498573,2,1495940,637519066,2,1404480,489839911,3,1386984,389994267
420,3,1441192,354540318,2,1477988,650445271,2,1390488,475163487,3,1410744,420579045
480,3,1436572,385386679,2,1485776,635119858,2,1387188,434497034,3,1447044,448409004
540,3,1420996,385353644,2,1511384,614358089,2,1410948,485261839,3,1445196,434565849
600,3,1455448,382454289,2,1487624,594204355,2,1379532,509406463,3,1449684,401099384
