timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1226624,62715587,5,1211348,48792856,5,1220328,63253506,5,1230260,62980911
60,5,1281536,70511896,5,1294376,86655133,5,1257684,55187519,5,1323056,108724486
120,5,1310444,94152100,5,1320908,106466349,5,1287252,62183249,5,1358036,113496268
180,5,1333412,100977026,5,1379120,115892585,5,1353780,108183004,5,1406084,132337317
240,5,1367996,107754046,5,1403936,132773140,5,1377408,97516889,5,1421792,172741555
300,5,1396376,128683056,5,1428884,158544702,5,1391004,98454716,5,1430900,199538325
360,5,1424888,148068961,5,1428224,172876178,5,1416480,135661029,5,1453604,210866715
420,5,1433732,166753991,5,1445648,204109734,5,1429152,135335022,5,1474988,248850370
480,5,1451156,182599354,5,1489868,208941203,5,1458588,157149491,5,1501076,277970430
540,5,1485872,224702122,5,1506264,231739407,5,1452912,177287717,5,1506620,289942790
600,5,1481916,237411568,5,1504456,277089411,5,1451988,160298135,5,1495900,319189640
