timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1288248,84217747,5,1292960,98696113,5,1275772,67437409,5,1295948,76449504
60,5,1358076,80117391,5,1332824,84376977,5,1325668,87614901,5,1329212,83241229
120,5,1346592,85784188,5,1342328,92792773,5,1360516,117269495,5,1349144,110126011
180,6,1454020,206459167,6,1412764,175156209,4,1314580,128990242,4,1282616,111542532
240,4,1353224,174918524,5,1390320,140239835,5,1411072,217646326,6,1395872,198569216
300,5,1386620,171830924,6,1441000,200415950,4,1372660,198682012,5,1421296,203973207
360,6,1488496,255529985,6,1450272,206247189,4,1384408,194761494,4,1345660,166539845
420,4,1368984,216440421,6,1474816,214200311,5,1426516,225457066,5,1450732,271154638
480,6,1411092,224765484,6,1483476,230329205,5,1414108,228522006,3,1384600,290085795
540,6,1432740,193468137,6,1498420,250536284,5,1411996,247158395,3,1400704,277660598
600,6,1460064,232332872,6,1517692,303344572,5,1451068,258776152,3,1386052,278696605
