timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1479708,466177339,5,1498980,476033037,5,1523924,509540351,5,1478216,464467415
60,5,1476724,432575315,5,1472688,516271858,5,1527224,561132834,5,1475840,491969879
120,2,1510120,461087716,2,1467804,492942223,2,1536040,544042634,2,1480804,472161758
180,3,1443860,611788893,3,1502872,691925637,4,1490572,688251253,4,1456388,551338610
240,3,1457068,614059213,2,1530248,628163228,1,1443580,513776460,2,1514332,461288389
300,5,1529364,726281916,4,1489260,675205232,5,1402224,600018527,4,1482520,541968740
360,0,1400532,444227369,2,1552148,623585463,2,1572304,560625239,0,1461268,448883516
420,4,1474848,639440763,3,1495920,679910667,5,1519824,813648416,5,1417572,587893418
480,1,1604672,594458856,1,1416324,558725268,0,1438116,472357567,3,1525160,493513775
540,4,1534216,753152267,4,1509092,690885557,4,1386024,623356152,5,1523636,613559725
600,2,1567852,636172614,4,1556296,629486802,1,1510496,487696607,1,1418564,401777401
