10_20_constant_exponential_memory,kube-scheduler,258.97,0,14396,4191
10_20_constant_exponential_memory,kse-GreedyLB,102.19,42,14397,3851
10_20_constant_exponential_memory,kse-RefineLB,128.77,4,14400,3848
10_20_constant_exponential_cpu,kube-scheduler,593.72,0,14367,4057
10_20_constant_exponential_cpu,kse-GreedyLB,340.83,39,14400,4373
10_20_constant_exponential_cpu,kse-RefineLB,520.37,2,14400,4345
10_20_constant_normal_memory,kube-scheduler,146.84,0,14401,4332
10_20_constant_normal_memory,kse-GreedyLB,64.23,46,14400,4440
10_20_constant_normal_memory,kse-RefineLB,84.24,1,14400,4338
10_20_constant_normal_cpu,kube-scheduler,233.17,0,14400,4330
10_20_constant_normal_cpu,kse-GreedyLB,141.46,38,14401,4369
10_20_constant_normal_cpu,kse-RefineLB,237.98,1,14401,4327
10_20_ramp_exponential_memory,kube-scheduler,101.54,0,1138,0
10_20_ramp_exponential_memory,kse-GreedyLB,55.23,64,1134,13
10_20_ramp_exponential_memory,kse-RefineLB,101.06,1,1128,0
10_20_ramp_exponential_cpu,kube-scheduler,76.84,0,1134,0
10_20_ramp_exponential_cpu,kse-GreedyLB,73.64,69,1087,51
10_20_ramp_exponential_cpu,kse-RefineLB,50.27,2,1138,0
10_20_ramp_normal_memory,kube-scheduler,92.91,0,1083,0
10_20_ramp_normal_memory,kse-GreedyLB,67.17,67,1150,27
10_20_ramp_normal_memory,kse-RefineLB,90.91,0,1134,0
10_20_ramp_normal_cpu,kube-scheduler,36.11,0,1141,0
10_20_ramp_normal_cpu,kse-GreedyLB,91.59,78,1165,69
10_20_ramp_normal_cpu,kse-RefineLB,59.34,16,1135,3
10_40_constant_exponential_memory,kube-scheduler,224.73,0,28765,18998
10_40_constant_exponential_memory,kse-GreedyLB,146.36,48,28759,18999
10_40_constant_exponential_memory,kse-RefineLB,121.22,2,28764,19008
10_40_constant_exponential_cpu,kube-scheduler,576.02,0,28766,19014
10_40_constant_exponential_cpu,kse-GreedyLB,346.06,40,28764,19004
10_40_constant_exponential_cpu,kse-RefineLB,485.24,2,28763,18969
10_40_constant_normal_memory,kube-scheduler,175.75,0,28776,19000
10_40_constant_normal_memory,kse-GreedyLB,128.45,49,28772,19004
10_40_constant_normal_memory,kse-RefineLB,145.02,2,28768,19007
10_40_constant_normal_cpu,kube-scheduler,237.03,0,28775,18993
10_40_constant_normal_cpu,kse-GreedyLB,136.74,55,28771,18989
10_40_constant_normal_cpu,kse-RefineLB,151.84,1,28768,16943
10_40_ramp_exponential_memory,kube-scheduler,88.19,0,732,7
10_40_ramp_exponential_memory,kse-GreedyLB,83.56,79,734,53
10_40_ramp_exponential_memory,kse-RefineLB,97.26,1,626,16
10_40_ramp_exponential_cpu,kube-scheduler,53.85,0,631,10
10_40_ramp_exponential_cpu,kse-GreedyLB,84.89,63,656,32
10_40_ramp_exponential_cpu,kse-RefineLB,44.8,9,730,7
10_40_ramp_normal_memory,kube-scheduler,55.77,0,661,9
10_40_ramp_normal_memory,kse-GreedyLB,91.29,55,1891,48
10_40_ramp_normal_memory,kse-RefineLB,47.07,0,2345,0
10_40_ramp_normal_cpu,kube-scheduler,70.93,0,2347,0
10_40_ramp_normal_cpu,kse-GreedyLB,128.04,67,2431,99
10_40_ramp_normal_cpu,kse-RefineLB,63.7,10,2345,1
20_20_constant_exponential_memory,kube-scheduler,83.8,0,14401,4376
20_20_constant_exponential_memory,kse-GreedyLB,131.06,74,14401,4422
20_20_constant_exponential_memory,kse-RefineLB,95.11,3,14401,4367
20_20_constant_exponential_cpu,kube-scheduler,282.55,0,14401,4369
20_20_constant_exponential_cpu,kse-GreedyLB,188.67,130,14401,4449
20_20_constant_exponential_cpu,kse-RefineLB,129.65,11,14400,4375
20_20_constant_normal_memory,kube-scheduler,67.88,0,14401,4383
20_20_constant_normal_memory,kse-GreedyLB,106.64,86,14401,4450
20_20_constant_normal_memory,kse-RefineLB,55.53,0,14401,4366
20_20_constant_normal_cpu,kube-scheduler,109.33,0,14401,4363
20_20_constant_normal_cpu,kse-GreedyLB,139.34,154,14401,4573
20_20_constant_normal_cpu,kse-RefineLB,78.21,7,14400,4377
20_20_ramp_exponential_memory,kube-scheduler,45.87,0,1118,0
20_20_ramp_exponential_memory,kse-GreedyLB,54.1,139,1122,23
20_20_ramp_exponential_memory,kse-RefineLB,46.37,0,1120,0
20_20_ramp_exponential_cpu,kube-scheduler,45.46,0,1118,0
20_20_ramp_exponential_cpu,kse-GreedyLB,117.55,87,1116,19
20_20_ramp_exponential_cpu,kse-RefineLB,57.49,17,1120,1
20_20_ramp_normal_memory,kube-scheduler,23.67,0,1122,0
20_20_ramp_normal_memory,kse-GreedyLB,69.06,158,1138,55
20_20_ramp_normal_memory,kse-RefineLB,35.56,0,1122,0
20_20_ramp_normal_cpu,kube-scheduler,27.48,0,1120,0
20_20_ramp_normal_cpu,kse-GreedyLB,93.89,88,1147,42
20_20_ramp_normal_cpu,kse-RefineLB,64.66,27,1129,7
20_40_constant_exponential_memory,kube-scheduler,103.2,0,28784,19071
20_40_constant_exponential_memory,kse-GreedyLB,78.53,140,28780,19095
20_40_constant_exponential_memory,kse-RefineLB,120.02,2,28784,19076
20_40_constant_exponential_cpu,kube-scheduler,285.06,0,28786,19076
20_40_constant_exponential_cpu,kse-GreedyLB,234.42,77,28784,19057
20_40_constant_exponential_cpu,kse-RefineLB,122.32,13,28786,19027
20_40_constant_normal_memory,kube-scheduler,61.69,0,28791,18470
20_40_constant_normal_memory,kse-GreedyLB,83.72,158,28791,18516
20_40_constant_normal_memory,kse-RefineLB,79.55,0,28789,18458
20_40_constant_normal_cpu,kube-scheduler,103.08,0,28792,18459
20_40_constant_normal_cpu,kse-GreedyLB,171.56,157,28792,18541
20_40_constant_normal_cpu,kse-RefineLB,118.83,14,28800,18472
20_40_ramp_exponential_memory,kube-scheduler,38.55,0,2432,0
20_40_ramp_exponential_memory,kse-GreedyLB,56.78,138,2468,85
20_40_ramp_exponential_memory,kse-RefineLB,49.76,0,2434,0
20_40_ramp_exponential_cpu,kube-scheduler,86.35,0,2433,0
20_40_ramp_exponential_cpu,kse-GreedyLB,133.84,99,2489,79
20_40_ramp_exponential_cpu,kse-RefineLB,74.15,19,2435,5
20_40_ramp_normal_memory,kube-scheduler,53.81,0,2360,0
20_40_ramp_normal_memory,kse-GreedyLB,69.77,154,2544,154
20_40_ramp_normal_memory,kse-RefineLB,65.58,0,2439,0
20_40_ramp_normal_cpu,kube-scheduler,44.0,0,2438,0
20_40_ramp_normal_cpu,kse-GreedyLB,110.65,90,2493,97
20_40_ramp_normal_cpu,kse-RefineLB,58.29,13,2442,4
